dt,value
2104-01-30T13:26:02.89Z,0.5698924731
2104-01-30T13:27:02.898Z,0.6099706745
2104-01-30T13:28:02.906Z,0.5850439883
2104-01-30T13:29:02.914Z,0.6001955034
2104-01-30T13:30:02.922Z,0.6202346041
2104-01-30T13:31:02.93Z,0.5698924731
2104-01-30T13:32:02.938Z,0.5200391007
2104-01-30T13:33:02.946Z,0.4848484848
2104-01-30T13:34:02.954Z,0.4550342131
2104-01-30T13:35:02.962Z,0.3699902248
2104-01-30T13:36:02.97Z,0.3548387097
2104-01-30T13:37:02.978Z,0.3147605083
2104-01-30T13:38:02.986Z,0.3049853372
2104-01-30T13:39:02.994Z,0.2546432063
2104-01-30T13:40:03.002Z,0.2399804497
2104-01-30T13:41:03.01Z,0.2497556207
2104-01-30T13:42:03.018Z,0.219941349
2104-01-30T13:43:03.026Z,0.2096774194
2104-01-30T13:44:03.034Z,0.219941349
2104-01-30T13:45:03.042Z,0.2399804497
2104-01-30T13:46:03.05Z,0.2248289345
2104-01-30T13:47:03.058Z,0.2600195503
2104-01-30T13:48:03.066Z,0.2448680352
2104-01-30T13:49:03.074Z,0.2746823069
2104-01-30T13:50:03.082Z,0.2746823069
2104-01-30T13:51:03.09Z,0.2697947214
2104-01-30T13:52:03.098Z,0.2399804497
2104-01-30T13:53:03.106Z,0.2546432063
2104-01-30T13:54:03.114Z,0.2947214076
2104-01-30T13:55:03.122Z,0.3098729228
2104-01-30T13:56:03.13Z,0.2697947214
2104-01-30T13:57:03.138Z,0.2600195503
2104-01-30T13:58:03.146Z,0.2649071359
2104-01-30T13:59:03.154Z,0.219941349
2104-01-30T14:00:03.162Z,0.2546432063
2104-01-30T14:01:03.17Z,0.2096774194
2104-01-30T14:02:03.178Z,0.169599218
2104-01-30T14:03:03.186Z,0.1598240469
2104-01-30T14:04:03.194Z,0.1950146628
2104-01-30T14:05:03.202Z,0.2047898338
2104-01-30T14:06:03.21Z,0.1598240469
2104-01-30T14:07:03.218Z,0.1847507331
2104-01-30T14:08:03.226Z,0.1950146628
2104-01-30T14:09:03.234Z,0.1197458456
2104-01-30T14:10:03.242Z,-0.0552297165
2104-01-30T14:11:03.25Z,0.0298142717
2104-01-30T14:12:03.258Z,0.4599217986
2104-01-30T14:13:03.266Z,1.330400782
2104-01-30T14:14:03.274Z,1.500977517
2104-01-30T14:15:03.282Z,0.4951124145
2104-01-30T14:16:03.29Z,-0.1353861193
2104-01-30T14:17:03.298Z,-0.2805474096
2104-01-30T14:18:03.306Z,-0.1505376344
2104-01-30T14:19:03.314Z,0.0444770283
2104-01-30T14:20:03.322Z,0.1446725318
2104-01-30T14:21:03.33Z,0.1896383187
2104-01-30T14:22:03.338Z,0.1950146628
2104-01-30T14:23:03.346Z,0.1896383187
2104-01-30T14:24:03.354Z,0.1999022483
2104-01-30T14:25:03.362Z,0.2448680352
2104-01-30T14:26:03.37Z,0.2346041056
2104-01-30T14:27:03.378Z,0.2649071359
2104-01-30T14:28:03.386Z,0.3147605083
2104-01-30T14:29:03.394Z,0.3250244379
2104-01-30T14:30:03.402Z,0.3651026393
2104-01-30T14:31:03.41Z,0.3548387097
2104-01-30T14:32:03.418Z,0.394916911
2104-01-30T14:33:03.426Z,0.4447702835
2104-01-30T14:34:03.434Z,0.4198435973
2104-01-30T14:35:03.442Z,0.4599217986
2104-01-30T14:36:03.45Z,0.4951124145
2104-01-30T14:37:03.458Z,0.5351906158
2104-01-30T14:38:03.466Z,0.5552297165
2104-01-30T14:39:03.474Z,0.5552297165
2104-01-30T14:40:03.482Z,0.5601173021
2104-01-30T14:41:03.49Z,0.5850439883
2104-01-30T14:42:03.498Z,0.6099706745
2104-01-30T14:43:03.506Z,0.5048875855
2104-01-30T14:44:03.514Z,0.4750733138
2104-01-30T14:45:03.522Z,0.4848484848
2104-01-30T14:46:03.53Z,0.4046920821
2104-01-30T14:47:03.538Z,0.3548387097
2104-01-30T14:48:03.546Z,0.3299120235
2104-01-30T14:49:03.554Z,0.2947214076
2104-01-30T14:50:03.562Z,0.3049853372
2104-01-30T14:51:03.57Z,0.2600195503
2104-01-30T14:52:03.578Z,0.2448680352
2104-01-30T14:53:03.586Z,0.2497556207
2104-01-30T14:54:03.594Z,0.2346041056
2104-01-30T14:55:03.602Z,0.2497556207
2104-01-30T14:56:03.61Z,0.280058651
2104-01-30T14:57:03.618Z,0.2248289345
2104-01-30T14:58:03.626Z,0.2047898338
2104-01-30T14:59:03.634Z,0.2497556207
2104-01-30T15:00:03.642Z,0.2746823069
2104-01-30T15:01:03.65Z,0.2497556207
2104-01-30T15:02:03.658Z,0.3147605083
2104-01-30T15:03:03.666Z,0.2746823069
2104-01-30T15:04:03.674Z,0.2697947214
2104-01-30T15:05:03.682Z,0.3049853372
2104-01-30T15:06:03.69Z,0.2849462366
2104-01-30T15:07:03.698Z,0.280058651
2104-01-30T15:08:03.706Z,0.2898338221
2104-01-30T15:09:03.714Z,0.2849462366
2104-01-30T15:10:03.722Z,0.2448680352
2104-01-30T15:11:03.73Z,0.2248289345
2104-01-30T15:12:03.738Z,0.2145650049
2104-01-30T15:13:03.746Z,0.1798631476
2104-01-30T15:14:03.754Z,0.1647116325
2104-01-30T15:15:03.762Z,0.1896383187
2104-01-30T15:16:03.77Z,0.1950146628
2104-01-30T15:17:03.778Z,0.2047898338
2104-01-30T15:18:03.786Z,0.1847507331
2104-01-30T15:19:03.794Z,0.1950146628
2104-01-30T15:20:03.802Z,0.1549364614
2104-01-30T15:21:03.81Z,0.004398827
2104-01-30T15:22:03.818Z,-0.110459433
2104-01-30T15:23:03.826Z,0.1847507331
2104-01-30T15:24:03.834Z,1.025415445
2104-01-30T15:25:03.842Z,1.500977517
2104-01-30T15:26:03.85Z,1.015151515
2104-01-30T15:27:03.858Z,0.0997067449
2104-01-30T15:28:03.866Z,-0.2404692082
2104-01-30T15:29:03.874Z,-0.2707722385
2104-01-30T15:30:03.882Z,-0.0004887586
2104-01-30T15:31:03.89Z,0.1295210166
2104-01-30T15:32:03.898Z,0.1598240469
2104-01-30T15:33:03.906Z,0.1999022483
2104-01-30T15:34:03.914Z,0.219941349
2104-01-30T15:35:03.922Z,0.1950146628
2104-01-30T15:36:03.93Z,0.2399804497
2104-01-30T15:37:03.938Z,0.3098729228
2104-01-30T15:38:03.946Z,0.2849462366
2104-01-30T15:39:03.954Z,0.2947214076
2104-01-30T15:40:03.962Z,0.3049853372
2104-01-30T15:41:03.97Z,0.3000977517
2104-01-30T15:42:03.978Z,0.3396871945
2104-01-30T15:43:03.986Z,0.394916911
2104-01-30T15:44:03.994Z,0.4046920821
2104-01-30T15:45:04.002Z,0.4750733138
2104-01-30T15:46:04.01Z,0.4750733138
2104-01-30T15:47:04.018Z,0.4951124145
2104-01-30T15:48:04.026Z,0.4701857283
2104-01-30T15:49:04.034Z,0.5097751711
2104-01-30T15:50:04.042Z,0.5400782014
2104-01-30T15:51:04.05Z,0.5601173021
2104-01-30T15:52:04.058Z,0.5298142717
2104-01-30T15:53:04.066Z,0.5200391007
2104-01-30T15:54:04.074Z,0.5151515152
2104-01-30T15:55:04.082Z,0.5097751711
2104-01-30T15:56:04.09Z,0.4550342131
2104-01-30T15:57:04.098Z,0.4599217986
2104-01-30T15:58:04.106Z,0.38514174
2104-01-30T15:59:04.114Z,0.3299120235
2104-01-30T16:00:04.122Z,0.3548387097
2104-01-30T16:01:04.13Z,0.3147605083
2104-01-30T16:02:04.138Z,0.2546432063
2104-01-30T16:03:04.146Z,0.2399804497
2104-01-30T16:04:04.154Z,0.2546432063
2104-01-30T16:05:04.162Z,0.2649071359
2104-01-30T16:06:04.17Z,0.2898338221
2104-01-30T16:07:04.178Z,0.2448680352
2104-01-30T16:08:04.186Z,0.2546432063
2104-01-30T16:09:04.194Z,0.2399804497
2104-01-30T16:10:04.202Z,0.2697947214
2104-01-30T16:11:04.21Z,0.2399804497
2104-01-30T16:12:04.218Z,0.2898338221
2104-01-30T16:13:04.226Z,0.3049853372
2104-01-30T16:14:04.234Z,0.3196480938
2104-01-30T16:15:04.242Z,0.334799609
2104-01-30T16:16:04.25Z,0.2849462366
2104-01-30T16:17:04.258Z,0.280058651
2104-01-30T16:18:04.266Z,0.3098729228
2104-01-30T16:19:04.274Z,0.2697947214
2104-01-30T16:20:04.282Z,0.2600195503
2104-01-30T16:21:04.29Z,0.280058651
2104-01-30T16:22:04.298Z,0.2497556207
2104-01-30T16:23:04.306Z,0.2145650049
2104-01-30T16:24:04.314Z,0.1950146628
2104-01-30T16:25:04.322Z,0.1896383187
2104-01-30T16:26:04.33Z,0.2145650049
2104-01-30T16:27:04.338Z,0.2145650049
2104-01-30T16:28:04.346Z,0.2096774194
2104-01-30T16:29:04.354Z,0.1950146628
2104-01-30T16:30:04.362Z,0.2047898338
2104-01-30T16:31:04.37Z,0.1446725318
2104-01-30T16:32:04.378Z,0.0195503421
2104-01-30T16:33:04.386Z,-0.110459433
2104-01-30T16:34:04.394Z,0.0845552297
2104-01-30T16:35:04.402Z,0.9203323558
2104-01-30T16:36:04.41Z,1.500977517
2104-01-30T16:37:04.418Z,1.365591398
2104-01-30T16:38:04.426Z,0.3147605083
2104-01-30T16:39:04.434Z,-0.1603128055
2104-01-30T16:40:04.442Z,-0.2204301075
2104-01-30T16:41:04.45Z,-0.0703812317
2104-01-30T16:42:04.458Z,0.1094819159
2104-01-30T16:43:04.466Z,0.1549364614
2104-01-30T16:44:04.474Z,0.1798631476
2104-01-30T16:45:04.482Z,0.1896383187
2104-01-30T16:46:04.49Z,0.2096774194
2104-01-30T16:47:04.498Z,0.22971652
2104-01-30T16:48:04.506Z,0.2649071359
2104-01-30T16:49:04.514Z,0.2746823069
2104-01-30T16:50:04.522Z,0.2600195503
2104-01-30T16:51:04.53Z,0.3147605083
2104-01-30T16:52:04.538Z,0.3450635386
2104-01-30T16:53:04.546Z,0.3797653959
2104-01-30T16:54:04.554Z,0.3900293255
2104-01-30T16:55:04.562Z,0.38514174
2104-01-30T16:56:04.57Z,0.4550342131
2104-01-30T16:57:04.578Z,0.4701857283
2104-01-30T16:58:04.586Z,0.5249266862
2104-01-30T16:59:04.594Z,0.5
2104-01-30T17:00:04.602Z,0.5298142717
2104-01-30T17:01:04.61Z,0.5400782014
2104-01-30T17:02:04.618Z,0.5650048876
2104-01-30T17:03:04.626Z,0.5449657869
2104-01-30T17:04:04.634Z,0.5498533724
2104-01-30T17:05:04.642Z,0.5351906158
2104-01-30T17:06:04.65Z,0.5097751711
2104-01-30T17:07:04.658Z,0.5
2104-01-30T17:08:04.666Z,0.4599217986
2104-01-30T17:09:04.674Z,0.394916911
2104-01-30T17:10:04.682Z,0.3450635386
2104-01-30T17:11:04.69Z,0.3147605083
2104-01-30T17:12:04.698Z,0.2898338221
2104-01-30T17:13:04.706Z,0.2697947214
2104-01-30T17:14:04.714Z,0.2600195503
2104-01-30T17:15:04.722Z,0.2448680352
2104-01-30T17:16:04.73Z,0.2649071359
2104-01-30T17:17:04.738Z,0.2697947214
2104-01-30T17:18:04.746Z,0.2399804497
2104-01-30T17:19:04.754Z,0.2600195503
2104-01-30T17:20:04.762Z,0.2947214076
2104-01-30T17:21:04.77Z,0.3098729228
2104-01-30T17:22:04.778Z,0.334799609
2104-01-30T17:23:04.786Z,0.3147605083
2104-01-30T17:24:04.794Z,0.2849462366
2104-01-30T17:25:04.802Z,0.3196480938
2104-01-30T17:26:04.81Z,0.334799609
2104-01-30T17:27:04.818Z,0.2746823069
2104-01-30T17:28:04.826Z,0.2849462366
2104-01-30T17:29:04.834Z,0.2600195503
2104-01-30T17:30:04.842Z,0.22971652
2104-01-30T17:31:04.85Z,0.22971652
2104-01-30T17:32:04.858Z,0.169599218
2104-01-30T17:33:04.866Z,0.1647116325
2104-01-30T17:34:04.874Z,0.1950146628
2104-01-30T17:35:04.882Z,0.1847507331
2104-01-30T17:36:04.89Z,0.1647116325
2104-01-30T17:37:04.898Z,0.1950146628
2104-01-30T17:38:04.906Z,0.2248289345
2104-01-30T17:39:04.914Z,0.1598240469
2104-01-30T17:40:04.922Z,-0.0053763441
2104-01-30T17:41:04.93Z,-0.2507331378
2104-01-30T17:42:04.938Z,-0.2854349951
2104-01-30T17:43:04.946Z,0.6099706745
2104-01-30T17:44:04.954Z,1.500977517
2104-01-30T17:45:04.962Z,1.500977517
2104-01-30T17:46:04.97Z,0.5899315738
2104-01-30T17:47:04.978Z,-0.0151515152
2104-01-30T17:48:04.986Z,-0.1554252199
2104-01-30T17:49:04.994Z,-0.0004887586
2104-01-30T17:50:05.002Z,0.0948191593
2104-01-30T17:51:05.01Z,0.1197458456
2104-01-30T17:52:05.018Z,0.1197458456
2104-01-30T17:53:05.026Z,0.1348973607
2104-01-30T17:54:05.034Z,0.169599218
2104-01-30T17:55:05.042Z,0.1950146628
2104-01-30T17:56:05.05Z,0.169599218
2104-01-30T17:57:05.058Z,0.2096774194
2104-01-30T17:58:05.066Z,0.2649071359
2104-01-30T17:59:05.074Z,0.3196480938
2104-01-30T18:00:05.082Z,0.2649071359
2104-01-30T18:01:05.09Z,0.2849462366
2104-01-30T18:02:05.098Z,0.3396871945
2104-01-30T18:03:05.106Z,0.394916911
2104-01-30T18:04:05.114Z,0.4198435973
2104-01-30T18:05:05.122Z,0.4648093842
2104-01-30T18:06:05.13Z,0.4599217986
2104-01-30T18:07:05.138Z,0.4750733138
2104-01-30T18:08:05.146Z,0.4447702835
2104-01-30T18:09:05.154Z,0.4799608993
2104-01-30T18:10:05.162Z,0.4701857283
2104-01-30T18:11:05.17Z,0.4447702835
2104-01-30T18:12:05.178Z,0.4501466276
2104-01-30T18:13:05.186Z,0.4701857283
2104-01-30T18:14:05.194Z,0.4550342131
2104-01-30T18:15:05.202Z,0.4701857283
2104-01-30T18:16:05.21Z,0.38514174
2104-01-30T18:17:05.218Z,0.3651026393
2104-01-30T18:18:05.226Z,0.3049853372
2104-01-30T18:19:05.234Z,0.280058651
2104-01-30T18:20:05.242Z,0.2746823069
2104-01-30T18:21:05.25Z,0.2546432063
2104-01-30T18:22:05.258Z,0.2600195503
2104-01-30T18:23:05.266Z,0.2649071359
2104-01-30T18:24:05.274Z,0.2497556207
2104-01-30T18:25:05.282Z,0.2649071359
2104-01-30T18:26:05.29Z,0.2497556207
2104-01-30T18:27:05.298Z,0.2546432063
2104-01-30T18:28:05.306Z,0.2697947214
2104-01-30T18:29:05.314Z,0.2746823069
2104-01-30T18:30:05.322Z,0.2448680352
2104-01-30T18:31:05.33Z,0.3000977517
2104-01-30T18:32:05.338Z,0.3049853372
2104-01-30T18:33:05.346Z,0.2898338221
2104-01-30T18:34:05.354Z,0.3000977517
2104-01-30T18:35:05.362Z,0.3098729228
2104-01-30T18:36:05.37Z,0.2849462366
2104-01-30T18:37:05.378Z,0.2947214076
2104-01-30T18:38:05.386Z,0.280058651
2104-01-30T18:39:05.394Z,0.2649071359
2104-01-30T18:40:05.402Z,0.2600195503
2104-01-30T18:41:05.41Z,0.2346041056
2104-01-30T18:42:05.418Z,0.2145650049
2104-01-30T18:43:05.426Z,0.2346041056
2104-01-30T18:44:05.434Z,0.1896383187
2104-01-30T18:45:05.442Z,0.1598240469
2104-01-30T18:46:05.45Z,0.1950146628
2104-01-30T18:47:05.458Z,0.1749755621
2104-01-30T18:48:05.466Z,0.1950146628
2104-01-30T18:49:05.474Z,0.2096774194
2104-01-30T18:50:05.482Z,0.0845552297
2104-01-30T18:51:05.49Z,-0.1402737048
2104-01-30T18:52:05.498Z,-0.215542522
2104-01-30T18:53:05.506Z,0.3396871945
2104-01-30T18:54:05.514Z,1.400782014
2104-01-30T18:55:05.522Z,1.500977517
2104-01-30T18:56:05.53Z,0.7052785924
2104-01-30T18:57:05.538Z,-0.0205278592
2104-01-30T18:58:05.546Z,-0.1705767351
2104-01-30T18:59:05.554Z,0.004398827
2104-01-30T19:00:05.562Z,0.1094819159
2104-01-30T19:01:05.57Z,0.1598240469
2104-01-30T19:02:05.578Z,0.1495601173
2104-01-30T19:03:05.586Z,0.1749755621
2104-01-30T19:04:05.594Z,0.1798631476
2104-01-30T19:05:05.602Z,0.2096774194
2104-01-30T19:06:05.61Z,0.2248289345
2104-01-30T19:07:05.618Z,0.2399804497
2104-01-30T19:08:05.626Z,0.2697947214
2104-01-30T19:09:05.634Z,0.3049853372
2104-01-30T19:10:05.642Z,0.2849462366
2104-01-30T19:11:05.65Z,0.334799609
2104-01-30T19:12:05.658Z,0.3499511241
2104-01-30T19:13:05.666Z,0.3900293255
2104-01-30T19:14:05.674Z,0.4046920821
2104-01-30T19:15:05.682Z,0.4447702835
2104-01-30T19:16:05.69Z,0.4902248289
2104-01-30T19:17:05.698Z,0.5
2104-01-30T19:18:05.706Z,0.4902248289
2104-01-30T19:19:05.714Z,0.5200391007
2104-01-30T19:20:05.722Z,0.5298142717
2104-01-30T19:21:05.73Z,0.5249266862
2104-01-30T19:22:05.738Z,0.5351906158
2104-01-30T19:23:05.746Z,0.5151515152
2104-01-30T19:24:05.754Z,0.5
2104-01-30T19:25:05.762Z,0.4799608993
2104-01-30T19:26:05.77Z,0.4501466276
2104-01-30T19:27:05.778Z,0.4550342131
2104-01-30T19:28:05.786Z,0.3396871945
2104-01-30T19:29:05.794Z,0.3147605083
2104-01-30T19:30:05.802Z,0.3196480938
2104-01-30T19:31:05.81Z,0.3147605083
2104-01-30T19:32:05.818Z,0.2947214076
2104-01-30T19:33:05.826Z,0.3049853372
2104-01-30T19:34:05.834Z,0.2546432063
2104-01-30T19:35:05.842Z,0.2600195503
2104-01-30T19:36:05.85Z,0.2849462366
2104-01-30T19:37:05.858Z,0.2600195503
2104-01-30T19:38:05.866Z,0.2546432063
2104-01-30T19:39:05.874Z,0.2600195503
2104-01-30T19:40:05.882Z,0.2600195503
2104-01-30T19:41:05.89Z,0.3000977517
2104-01-30T19:42:05.898Z,0.2947214076
2104-01-30T19:43:05.906Z,0.3250244379
2104-01-30T19:44:05.914Z,0.334799609
2104-01-30T19:45:05.922Z,0.3250244379
2104-01-30T19:46:05.93Z,0.3049853372
2104-01-30T19:47:05.938Z,0.3250244379
2104-01-30T19:48:05.946Z,0.280058651
2104-01-30T19:49:05.954Z,0.2600195503
2104-01-30T19:50:05.962Z,0.2746823069
2104-01-30T19:51:05.97Z,0.2600195503
2104-01-30T19:52:05.978Z,0.2448680352
2104-01-30T19:53:05.986Z,0.2145650049
2104-01-30T19:54:05.994Z,0.219941349
2104-01-30T19:55:06.002Z,0.1950146628
2104-01-30T19:56:06.01Z,0.1847507331
2104-01-30T19:57:06.018Z,0.1999022483
2104-01-30T19:58:06.026Z,0.2248289345
2104-01-30T19:59:06.034Z,0.1896383187
2104-01-30T20:00:06.042Z,0.1647116325
2104-01-30T20:01:06.05Z,0.0698924731
2104-01-30T20:02:06.058Z,-0.0654936461
2104-01-30T20:03:06.066Z,0.054740958
2104-01-30T20:04:06.074Z,0.6700879765
2104-01-30T20:05:06.082Z,1.500977517
2104-01-30T20:06:06.09Z,1.500977517
2104-01-30T20:07:06.098Z,0.3499511241
2104-01-30T20:08:06.106Z,-0.1705767351
2104-01-30T20:09:06.114Z,-0.2507331378
2104-01-30T20:10:06.122Z,-0.0151515152
2104-01-30T20:11:06.13Z,0.1397849462
2104-01-30T20:12:06.138Z,0.1495601173
2104-01-30T20:13:06.146Z,0.1798631476
2104-01-30T20:14:06.154Z,0.2096774194
2104-01-30T20:15:06.162Z,0.22971652
2104-01-30T20:16:06.17Z,0.219941349
2104-01-30T20:17:06.178Z,0.2448680352
2104-01-30T20:18:06.186Z,0.2947214076
2104-01-30T20:19:06.194Z,0.280058651
2104-01-30T20:20:06.202Z,0.3098729228
2104-01-30T20:21:06.21Z,0.3396871945
2104-01-30T20:22:06.218Z,0.3797653959
2104-01-30T20:23:06.226Z,0.4046920821
2104-01-30T20:24:06.234Z,0.4149560117
2104-01-30T20:25:06.242Z,0.4247311828
2104-01-30T20:26:06.25Z,0.4848484848
2104-01-30T20:27:06.258Z,0.5249266862
2104-01-30T20:28:06.266Z,0.5498533724
2104-01-30T20:29:06.274Z,0.5552297165
2104-01-30T20:30:06.282Z,0.5850439883
2104-01-30T20:31:06.29Z,0.6099706745
2104-01-30T20:32:06.298Z,0.5953079179
2104-01-30T20:33:06.306Z,0.605083089
2104-01-30T20:34:06.314Z,0.5899315738
2104-01-30T20:35:06.322Z,0.5650048876
2104-01-30T20:36:06.33Z,0.5249266862
2104-01-30T20:37:06.338Z,0.4701857283
2104-01-30T20:38:06.346Z,0.4149560117
2104-01-30T20:39:06.354Z,0.3748778104
2104-01-30T20:40:06.362Z,0.3499511241
2104-01-30T20:41:06.37Z,0.3147605083
2104-01-30T20:42:06.378Z,0.3000977517
2104-01-30T20:43:06.386Z,0.2746823069
2104-01-30T20:44:06.394Z,0.2697947214
2104-01-30T20:45:06.402Z,0.2600195503
2104-01-30T20:46:06.41Z,0.2600195503
2104-01-30T20:47:06.418Z,0.2497556207
2104-01-30T20:48:06.426Z,0.2497556207
2104-01-30T20:49:06.434Z,0.2546432063
2104-01-30T20:50:06.442Z,0.2497556207
2104-01-30T20:51:06.45Z,0.2448680352
2104-01-30T20:52:06.458Z,0.2697947214
2104-01-30T20:53:06.466Z,0.2898338221
2104-01-30T20:54:06.474Z,0.3098729228
2104-01-30T20:55:06.482Z,0.3098729228
2104-01-30T20:56:06.49Z,0.2947214076
2104-01-30T20:57:06.498Z,0.3098729228
2104-01-30T20:58:06.506Z,0.334799609
2104-01-30T20:59:06.514Z,0.3147605083
2104-01-30T21:00:06.522Z,0.2849462366
2104-01-30T21:01:06.53Z,0.2898338221
2104-01-30T21:02:06.538Z,0.2746823069
2104-01-30T21:03:06.546Z,0.2649071359
2104-01-30T21:04:06.554Z,0.2399804497
2104-01-30T21:05:06.562Z,0.219941349
2104-01-30T21:06:06.57Z,0.2096774194
2104-01-30T21:07:06.578Z,0.2145650049
2104-01-30T21:08:06.586Z,0.219941349
2104-01-30T21:09:06.594Z,0.2145650049
2104-01-30T21:10:06.602Z,0.2145650049
2104-01-30T21:11:06.61Z,0.2145650049
2104-01-30T21:12:06.618Z,0.2145650049
2104-01-30T21:13:06.626Z,0.1295210166
2104-01-30T21:14:06.634Z,0.0796676442
2104-01-30T21:15:06.642Z,0.2849462366
2104-01-30T21:16:06.65Z,0.8753665689
2104-01-30T21:17:06.658Z,1.500977517
2104-01-30T21:18:06.666Z,1.230694037
2104-01-30T21:19:06.674Z,0.2497556207
2104-01-30T21:20:06.682Z,-0.1803519062
2104-01-30T21:21:06.69Z,-0.2556207234
2104-01-30T21:22:06.698Z,-0.0953079179
2104-01-30T21:23:06.706Z,0.1045943304
2104-01-30T21:24:06.714Z,0.1798631476
2104-01-30T21:25:06.722Z,0.1896383187
2104-01-30T21:26:06.73Z,0.1847507331
2104-01-30T21:27:06.738Z,0.1950146628
2104-01-30T21:28:06.746Z,0.22971652
2104-01-30T21:29:06.754Z,0.2448680352
2104-01-30T21:30:06.762Z,0.2546432063
2104-01-30T21:31:06.77Z,0.2849462366
2104-01-30T21:32:06.778Z,0.3098729228
2104-01-30T21:33:06.786Z,0.3299120235
2104-01-30T21:34:06.794Z,0.3548387097
2104-01-30T21:35:06.802Z,0.3699902248
2104-01-30T21:36:06.81Z,0.394916911
2104-01-30T21:37:06.818Z,0.4398826979
2104-01-30T21:38:06.826Z,0.4750733138
2104-01-30T21:39:06.834Z,0.5151515152
2104-01-30T21:40:06.842Z,0.5601173021
2104-01-30T21:41:06.85Z,0.5899315738
2104-01-30T21:42:06.858Z,0.6099706745
2104-01-30T21:43:06.866Z,0.6202346041
2104-01-30T21:44:06.874Z,0.6300097752
2104-01-30T21:45:06.882Z,0.6348973607
2104-01-30T21:46:06.89Z,0.605083089
2104-01-30T21:47:06.898Z,0.5552297165
2104-01-30T21:48:06.906Z,0.5
2104-01-30T21:49:06.914Z,0.4550342131
2104-01-30T21:50:06.922Z,0.4100684262
2104-01-30T21:51:06.93Z,0.3499511241
2104-01-30T21:52:06.938Z,0.3147605083
2104-01-30T21:53:06.946Z,0.2746823069
2104-01-30T21:54:06.954Z,0.2497556207
2104-01-30T21:55:06.962Z,0.2399804497
2104-01-30T21:56:06.97Z,0.2346041056
2104-01-30T21:57:06.978Z,0.2248289345
2104-01-30T21:58:06.986Z,0.2145650049
2104-01-30T21:59:06.994Z,0.2047898338
2104-01-30T22:00:07.002Z,0.1999022483
2104-01-30T22:01:07.01Z,0.2145650049
2104-01-30T22:02:07.018Z,0.219941349
2104-01-30T22:03:07.026Z,0.219941349
2104-01-30T22:04:07.034Z,0.2346041056
2104-01-30T22:05:07.042Z,0.2497556207
2104-01-30T22:06:07.05Z,0.2600195503
2104-01-30T22:07:07.058Z,0.2448680352
2104-01-30T22:08:07.066Z,0.2497556207
2104-01-30T22:09:07.074Z,0.280058651
2104-01-30T22:10:07.082Z,0.2849462366
2104-01-30T22:11:07.09Z,0.2546432063
2104-01-30T22:12:07.098Z,0.2448680352
2104-01-30T22:13:07.106Z,0.2399804497
2104-01-30T22:14:07.114Z,0.2145650049
2104-01-30T22:15:07.122Z,0.1896383187
2104-01-30T22:16:07.13Z,0.169599218
2104-01-30T22:17:07.138Z,0.169599218
2104-01-30T22:18:07.146Z,0.169599218
2104-01-30T22:19:07.154Z,0.1647116325
2104-01-30T22:20:07.162Z,0.169599218
2104-01-30T22:21:07.17Z,0.1647116325
2104-01-30T22:22:07.178Z,0.1847507331
2104-01-30T22:23:07.186Z,0.1495601173
2104-01-30T22:24:07.194Z,-0.0053763441
2104-01-30T22:25:07.202Z,-0.0606060606
2104-01-30T22:26:07.21Z,0.1847507331
2104-01-30T22:27:07.218Z,0.9804496579
2104-01-30T22:28:07.226Z,1.500977517
2104-01-30T22:29:07.234Z,1.235581623
2104-01-30T22:30:07.242Z,0.2849462366
2104-01-30T22:31:07.25Z,-0.1304985337
2104-01-30T22:32:07.258Z,-0.2453567937
2104-01-30T22:33:07.266Z,-0.1256109482
2104-01-30T22:34:07.274Z,0.0498533724
2104-01-30T22:35:07.282Z,0.1246334311
2104-01-30T22:36:07.29Z,0.1549364614
2104-01-30T22:37:07.298Z,0.1798631476
2104-01-30T22:38:07.306Z,0.1950146628
2104-01-30T22:39:07.314Z,0.2145650049
2104-01-30T22:40:07.322Z,0.22971652
2104-01-30T22:41:07.33Z,0.2497556207
2104-01-30T22:42:07.338Z,0.2746823069
2104-01-30T22:43:07.346Z,0.2947214076
2104-01-30T22:44:07.354Z,0.3196480938
2104-01-30T22:45:07.362Z,0.3499511241
2104-01-30T22:46:07.37Z,0.3748778104
2104-01-30T22:47:07.378Z,0.4046920821
2104-01-30T22:48:07.386Z,0.4447702835
2104-01-30T22:49:07.394Z,0.4701857283
2104-01-30T22:50:07.402Z,0.5048875855
2104-01-30T22:51:07.41Z,0.5351906158
2104-01-30T22:52:07.418Z,0.5601173021
2104-01-30T22:53:07.426Z,0.5698924731
2104-01-30T22:54:07.434Z,0.5801564027
2104-01-30T22:55:07.442Z,0.5899315738
2104-01-30T22:56:07.45Z,0.5801564027
2104-01-30T22:57:07.458Z,0.5650048876
2104-01-30T22:58:07.466Z,0.5298142717
2104-01-30T22:59:07.474Z,0.4951124145
2104-01-30T23:00:07.482Z,0.4501466276
2104-01-30T23:01:07.49Z,0.4046920821
2104-01-30T23:02:07.498Z,0.3597262952
2104-01-30T23:03:07.506Z,0.3299120235
2104-01-30T23:04:07.514Z,0.3000977517
2104-01-30T23:05:07.522Z,0.2746823069
2104-01-30T23:06:07.53Z,0.2600195503
2104-01-30T23:07:07.538Z,0.2546432063
2104-01-30T23:08:07.546Z,0.2448680352
2104-01-30T23:09:07.554Z,0.2399804497
2104-01-30T23:10:07.562Z,0.2346041056
